UserID,LengthOfScreenName,LengthOfDescriptionInUserProfile,NumberOfFollowings,NumberOfFollowers,NumberOfTweets,AccountAge(hours),FollowingsOnFollowersRatio,ReputationScore,TweetsOnLifetimeRatio,AverageTweetsPerDay,LinksOnTweetsRatio,AverageNumberOfLinksPerTweet,AtSignsOnTweetsRatio,ConsecutiveTweetsAverageTimeDiff,ConsecutiveTweetsMaxTimeDiff,AvgLengthOfTweet,TotalPunctuations
5244591,7,22,486,858,17087,22649.866666666665,0.5664335664335665,0.6383928571428571,0.7543973768793342,33.333333333333336,0.001814244747468836,0.16,0.005735354362965997,31.935175879396986,688.3166666666667,65.505,187.0
5263621,6,55,182,190,1943,22713.417222222222,0.9578947368421052,0.510752688172043,0.08554415132651282,10.526315789473685,0.0066906845084920225,0.065,0.03860010293360782,158.61675041876046,3670.733333333333,72.245,914.0
5328932,8,54,68,83,2445,22558.530277777776,0.8192771084337349,0.5496688741721855,0.10838472054221322,15.384615384615385,0.033128834355828224,0.405,0.0049079754601227,86.31373534338358,1078.9833333333333,47.48,613.0
5349212,14,158,237,560,19601,22514.45388888889,0.4232142857142857,0.7026348808030113,0.8705962887988721,100.0,0.006275190041324422,0.615,0.007550635171674915,9.362144053601341,569.0833333333334,125.42,1342.0
5379892,8,13,162,132,1331,22862.500555555554,1.2272727272727273,0.4489795918367347,0.058217603834090186,15.384615384615385,0.0781367392937641,0.52,0.01728024042073629,90.46675041876045,1182.9833333333333,48.54,630.0
5389302,14,121,92,120,1029,22800.018333333333,0.7666666666666667,0.5660377358490566,0.04513154265738529,2.2111111111111112,0.061224489795918366,0.3417085427135678,0.0826044703595724,1136.0594276094275,11500.816666666668,83.44723618090453,923.0
5399062,5,11,46,67,813,22672.064444444444,0.6865671641791045,0.5929203539823009,0.035859107669359916,3.7037037037037037,0.028290282902829027,0.125,0.0910209102091021,415.40619765494137,3433.9,32.935,171.0
5402962,7,125,184,221,1532,22701.369166666667,0.832579185520362,0.5456790123456791,0.06748491638334736,6.451612903225806,0.01762402088772846,0.14,0.08159268929503917,244.74530988274705,4701.65,84.265,1013.0
5417072,6,0,223,64,289,22452.444444444445,3.484375,0.2229965156794425,0.012871649709014608,2.7027027027027026,0.1695501730103806,0.25,0.20069204152249134,1037.9849246231156,26654.366666666665,50.435,609.0
5425682,6,9,20,89,6468,22561.0925,0.2247191011235955,0.8165137614678899,0.28668824437469065,20.0,0.00510204081632653,0.165,0.002009894867037724,65.38693467336684,806.0333333333333,50.78,228.0
5427932,6,0,56,126,4910,22582.863611111112,0.4444444444444444,0.6923076923076923,0.21742149642989497,11.11111111111111,0.002036659877800407,0.05,0.0050916496945010185,118.06005025125629,1355.2,44.635,231.0
5429672,3,21,124,190,8997,22631.549166666668,0.6526315789473685,0.6050955414012739,0.3975423835877489,20.0,0.0053351117039013,0.24,0.0048905190619095255,64.16323283082077,998.2833333333333,36.825,302.0
5429772,8,47,1991,2140,53203,22570.168611111112,0.930373831775701,0.5180343742435246,2.3572265195133983,100.0,0.00018795932560193975,0.05,0.0015976542676164878,10.216164154103852,478.21666666666664,22.445,70.0
5460902,7,62,158,450,4923,22416.350555555557,0.3511111111111111,0.7401315789473685,0.21961647984577526,33.166666666666664,0.009953280520008125,0.24623115577889448,0.029656713386146658,37.36767676767677,847.5333333333333,102.30150753768844,860.0
5482092,5,14,112,2327,5731,22788.07222222222,0.048130640309411256,0.9540795407954079,0.25149121628688303,9.090909090909092,0.02739487000523469,0.785,0.0020938754144128424,147.27202680067,1626.5833333333333,76.05,965.0
5486552,6,124,546,492,4308,22396.471944444445,1.1097560975609757,0.47398843930635837,0.19235172444509147,40.0,0.01532033426183844,0.34,0.03064066852367688,29.616499162479062,801.9166666666666,72.82,435.0
5487312,5,16,307,293,11106,22420.18222222222,1.0477815699658704,0.48833333333333334,0.4953572584700967,28.571428571428573,9.004141905276428e-05,0.005,0.0006302899333693499,42.94631490787269,1159.6,22.645,57.0
5490362,8,12,20,34,740,22397.055555555555,0.5882352941176471,0.6296296296296297,0.03304005734880825,2.5974025974025974,0.0891891891891892,0.335,0.013513513513513514,797.4680904522613,5738.566666666667,36.19,449.0
5499142,12,150,797,1036,4509,22563.707777777778,0.7693050193050193,0.5651936715766503,0.19983417815935195,42.0,0.008871146595697495,0.23809523809523808,0.03260146373918829,23.764670658682633,822.4166666666666,92.08928571428571,677.0
5500602,7,53,289,316,26164,22594.883055555554,0.9145569620253164,0.5223140495867769,1.1579612930798897,50.0,0.00011466136676349182,0.015,0.003210518269377771,26.531239530988277,562.1166666666667,21.445,61.0
5509072,8,70,120,225,2679,22561.467777777776,0.5333333333333333,0.6521739130434783,0.11874227450036373,9.0,0.008585293019783502,0.12626262626262627,0.05412467338559164,198.75169204737733,5295.133333333333,87.20707070707071,863.0
5509342,7,81,40,57,207,22586.248333333333,0.7017543859649122,0.5876288659793815,0.009164868682263818,3.278688524590164,0.1497584541062802,0.165,0.37681159420289856,559.6931323283083,5974.533333333334,58.51,349.0
5513162,4,11,115,137,5877,22495.144722222223,0.8394160583941606,0.5436507936507936,0.2612563765457487,14.285714285714286,0.005104645227156712,0.15,0.01582440020418581,95.79899497487438,3174.0,31.085,190.0
5513932,3,39,418,784,9183,22395.621666666666,0.5331632653061225,0.6522462562396006,0.4100355032192676,15.384615384615385,0.0018512468692148535,0.085,0.005335946858325166,84.52981574539363,1424.6833333333334,27.555,146.0
5525392,5,24,391,770,5558,22715.295,0.5077922077922078,0.6632213608957795,0.24468095175519405,1.911764705882353,0.011694854264123786,0.3384615384615385,0.016012954300107952,1269.6519759450173,11355.9,58.353846153846156,687.0
5531742,10,11,203,317,3914,22661.30638888889,0.6403785488958991,0.6096153846153847,0.17271731527000936,11.764705882352942,0.002810424118548799,0.06,0.038579458354624424,115.19639865996649,1201.3166666666666,85.885,775.0
5532382,7,113,315,276,6284,22374.4525,1.141304347826087,0.467005076142132,0.2808560343543602,20.0,0.0060471037555697,0.19,0.02196053469127944,65.32294807370184,987.2666666666667,33.355,227.0
5536782,8,0,4,2698,36750,22594.46638888889,0.0014825796886582653,0.9985196150999259,1.6265044443834384,22.22222222222222,0.005442176870748299,1.0,0.0,51.581323283082085,484.23333333333335,86.695,1316.0
5545012,10,116,5816,6173,7063,22684.60638888889,0.9421675036449052,0.5148886479272666,0.3113565154676661,22.0,0.011043465949313323,0.4715909090909091,0.01854735947897494,52.94295238095238,1074.6166666666666,91.4659090909091,691.0
5545702,6,42,610,357,2797,22399.969722222224,1.7086834733893557,0.36918304033092036,0.12486624020858361,10.526315789473685,0.014301036825169824,0.2,0.03432248838040758,140.82202680067002,3870.6,34.905,298.0
5550822,9,36,277,346,1554,22465.693333333333,0.8005780346820809,0.5553772070626003,0.06917213624091727,11.11111111111111,0.018018018018018018,0.145,0.05019305019305019,123.25117252931324,1541.05,41.355,192.0
5577562,6,10,1530,1621,13367,22675.5425,0.9438618136952498,0.5144398603617899,0.5894897553167692,10.473684210526315,0.0002992444078701279,0.020100502512562814,0.0008229221216428518,135.18905723905723,1200.6666666666667,26.115577889447238,45.0
5578132,7,31,62,185,7595,22576.905833333334,0.33513513513513515,0.7489878542510121,0.33640570838482553,22.22222222222222,0.0007899934167215273,0.03,0.01000658327847268,59.220351758793974,808.55,57.905,335.0
5585092,6,14,58,267,11482,22525.842777777776,0.21722846441947566,0.8215384615384616,0.5097256565835236,11.764705882352942,0.00017418568193694478,0.01,0.001741856819369448,119.97412060301507,1276.05,25.98,15.0
5588942,4,146,1019,839,15127,22554.21861111111,1.2145411203814065,0.45156081808396126,0.6706949267818054,49.5,0.0044952733522839955,0.3434343434343434,0.0036358828584649966,20.520812182741118,378.15,61.57070707070707,425.0
5594012,7,0,19,15,65,22510.237777777777,1.2666666666666666,0.4411764705882353,0.0028875750066118065,2.7083333333333335,0.09230769230769231,0.1076923076923077,0.15384615384615385,21103.277864583335,1288994.1833333333,76.61538461538461,195.0
5610822,8,91,210,476,3656,22472.500277777777,0.4411764705882353,0.6938775510204082,0.16268772743615373,7.107142857142857,0.007932166301969365,0.1457286432160804,0.03309628008752735,196.36355218855218,1450.2166666666667,90.27638190954774,894.0
5627462,7,125,416,418,24597,22440.84222222222,0.9952153110047847,0.5011990407673861,1.0960818563058488,50.0,8.131072895068504e-05,0.01,0.004756677643615075,16.329815745393635,621.3833333333333,47.955,278.0
5641112,4,33,1992,2120,57491,22327.429444444446,0.939622641509434,0.5155642023346303,2.5749045649455637,66.66666666666667,1.7394026891165574e-05,0.005,0.0004522446991703049,12.924455611390284,318.65,21.67,99.0
5641272,8,30,396,439,2612,22285.738055555557,0.9020501138952164,0.525748502994012,0.11720500319480606,13.066666666666666,0.002679938744257274,0.04081632653061224,0.05245022970903522,106.08128205128206,1050.2,75.05102040816327,586.0
5644032,7,60,373,355,12743,22333.82222222222,1.0507042253521126,0.4876373626373626,0.5705695994714544,20.0,0.0003923722828219415,0.025,0.01192811739778702,64.86323283082076,2055.5,96.8,739.0
5647512,4,0,27,54,134,22513.088333333333,0.5,0.6666666666666666,0.005952093200895805,1.9558823529411764,0.9029850746268657,0.9774436090225563,0.21641791044776118,10233.027904040404,700279.0666666667,90.23308270676692,839.0
5653012,9,35,117,1342,4114,22410.84833333333,0.08718330849478391,0.9198080877313228,0.1835718103486935,50.0,0.006806028196402528,0.15,0.03524550315994166,21.429731993299832,588.3833333333333,67.915,710.0
5656352,6,60,82,107,2589,22580.24777777778,0.7663551401869159,0.5661375661375662,0.11465773207980248,4.061224489795919,0.016222479721900347,0.21105527638190955,0.03746620316724604,352.80202020202023,3419.1666666666665,70.678391959799,551.0
5663072,7,6,67,76,1503,22433.558333333334,0.881578947368421,0.5314685314685315,0.06699784214645692,3.8461538461538463,0.017964071856287425,0.135,0.06320691949434465,391.9242881072027,2921.016666666667,43.175,151.0
5663862,7,8,438,539,1527,22570.788333333334,0.8126159554730983,0.5516888433981576,0.06765381773328992,7.6923076923076925,0.029469548133595286,0.235,0.09561231172233137,185.07395309882747,2345.35,81.32,687.0
5664172,15,0,485,271,1659,22283.004722222224,1.7896678966789668,0.3584656084656085,0.07445135971027844,6.896551724137931,0.004219409282700422,0.035,0.0699216395418927,206.82118927973198,2098.35,68.01,690.0
5665282,6,46,198,493,8941,22492.594722222224,0.40162271805273836,0.7134587554269175,0.3975086071846782,11.11111111111111,0.0026842635052007607,0.125,0.009171233642769266,125.60577889447235,937.1166666666667,75.71,421.0
5671412,6,44,91,113,3366,22301.868333333332,0.8053097345132744,0.553921568627451,0.15092905893310435,11.11111111111111,0.0023767082590612004,0.04,0.006833036244800951,128.75083752093803,2479.9166666666665,48.265,83.0
5684902,8,41,220,267,9879,22550.66638888889,0.8239700374531835,0.5482546201232033,0.4380801804095491,11.11111111111111,0.0017208219455410467,0.085,0.00566858993825286,127.53132328308207,1345.9166666666667,51.48,144.0
5697432,12,11,49,45,242,22578.195555555554,1.0888888888888888,0.4787234042553192,0.010718305606156107,2.272727272727273,0.512396694214876,0.63,0.5330578512396694,1743.3120603015077,48910.583333333336,53.245,800.0
5728412,14,37,69,108,7126,22496.038055555557,0.6388888888888888,0.6101694915254238,0.3167668894585722,13.333333333333334,0.007297221442604546,0.26,0.015576761156328936,96.01649916247906,1140.9166666666667,52.885,351.0
5729002,8,16,13,147,1494,22276.125,0.08843537414965986,0.91875,0.0670673198323317,3.278688524590164,0.00535475234270415,0.04,0.0107095046854083,1128.5099664991626,37210.73333333333,56.71,757.0
5729562,14,57,302,836,12968,22377.209166666667,0.361244019138756,0.7346221441124781,0.5795182010148644,15.384615384615385,0.0014651449722393585,0.11,0.013340530536705737,85.61524288107204,762.6666666666666,82.395,857.0
5734332,13,0,26,98,258,22440.1575,0.2653061224489796,0.7903225806451613,0.011497245507300918,4.0,0.6201550387596899,0.81,0.29844961240310075,577.2377721943049,13095.633333333333,80.12,1049.0
5738922,5,23,473,308,3674,22508.977777777778,1.5357142857142858,0.39436619718309857,0.163223760593304,8.0,0.006804572672836146,0.125,0.020685900925421885,179.53098827470686,2351.133333333333,48.0,510.0
5740652,13,155,1266,1427,12721,22421.03111111111,0.8871758934828311,0.5298923134051244,0.5673690891805551,16.4,0.0007074915494064932,0.2926829268292683,0.0055027120509393915,172.43930041152265,6829.633333333333,387.3170731707317,1300.0
5744412,9,125,662,529,8894,22574.404166666667,1.2514177693761814,0.4441645675902603,0.393986035437997,,,,,,,,
5745962,8,0,72,97,356,22263.663055555557,0.7422680412371134,0.5739644970414202,0.01599018091100537,2.227272727272727,0.20786516853932585,0.3826530612244898,0.1797752808988764,1333.2409401709401,24599.233333333334,75.6938775510204,781.0
5748172,7,31,71,149,171,22187.649444444443,0.47651006711409394,0.6772727272727272,0.007706990342900726,3.5625,0.04678362573099415,0.04678362573099415,0.06432748538011696,7823.314803921569,588724.15,57.54385964912281,194.0
5753182,7,33,195,976,781,22262.80638888889,0.19979508196721313,0.8334756618274979,0.03508093213215869,4.0,0.04481434058898848,0.175,0.05377720870678617,522.0523450586265,6946.4,45.185,156.0
5764612,9,76,91,341,381,22470.063055555554,0.2668621700879765,0.7893518518518519,0.016955893673195572,3.8461538461538463,0.34120734908136485,0.655,0.3884514435695538,549.906783919598,7125.166666666667,98.565,1128.0
5765312,8,12,450,404,15239,22221.896944444445,1.113861386138614,0.47306791569086654,0.6857650378857421,14.285714285714286,0.0007874532449635803,0.06,0.0030185707723603913,93.61968174204354,1219.7333333333333,28.21,82.0
5768612,9,0,223,780,953,22459.97888888889,0.2858974358974359,0.7776669990029911,0.042431028306596306,13.266666666666667,0.053515215110178385,0.2663316582914573,0.11122770199370409,100.91658249158249,863.9166666666666,72.70854271356784,374.0
5777162,11,27,308,378,5652,22219.105,0.8148148148148148,0.5510204081632653,0.25437568254886955,22.22222222222222,0.0074309978768577496,0.21,0.021585279547062988,57.81926298157454,646.45,48.86,669.0
5787782,9,72,6213,6135,3974,22377.924166666668,1.012713936430318,0.4968415937803693,0.17758573004369746,18.181818181818183,0.050327126321087066,1.0,0.0,78.49355108877722,2213.633333333333,77.535,959.0
5797332,6,73,330,491,3581,22461.475,0.6720977596741344,0.5980511571254568,0.15942853263198434,8.333333333333334,0.017034347947500698,0.305,0.019547612398771293,177.95938023450586,2257.95,79.45,751.0
5801992,10,53,525,830,8904,22305.915277777778,0.6325301204819277,0.6125461254612546,0.3991766259809384,5.555555555555555,0.00651392632524708,0.305,0.00774932614555256,267.99120603015075,3127.1833333333334,78.185,847.0
5804942,7,74,462,4352,15148,22200.534722222223,0.10615808823529412,0.9040299127544661,0.6823259074402925,40.0,0.003630842355426459,0.285,0.010100343279640876,28.45276381909548,584.2333333333333,65.755,435.0
5806522,7,44,526,575,610,22295.097222222223,0.9147826086956522,0.522252497729337,0.027360275396870387,1.9801980198019802,0.21967213114754097,0.69,0.11147540983606558,3949.819849246231,163678.68333333332,80.07,1001.0
5827042,11,41,38,50,1137,22300.730277777777,0.76,0.5681818181818182,0.05098487743843067,20.0,0.007036059806508356,0.04,0.051011433597185574,64.62989949748744,1314.2,46.745,115.0
5828452,6,9,144,179,2857,22202.59833333333,0.8044692737430168,0.5541795665634675,0.12867863288373382,9.090909090909092,0.0017500875043752187,0.025,0.015400770038501925,183.62077051926298,6209.15,20.55,52.0
5846312,7,104,323,516,7325,22165.9225,0.625968992248062,0.6150178784266984,0.3304622219084272,13.333333333333334,0.0032764505119453925,0.12,0.015290102389078498,100.2032663316583,1325.2666666666667,81.015,716.0
5847982,7,76,166,578,8435,22092.02527777778,0.28719723183391005,0.7768817204301075,0.3818119839146079,33.333333333333336,0.0016597510373443983,0.07,0.018375815056312982,32.75100502512563,568.9833333333333,77.1,736.0
5849872,7,83,163,222,15105,22115.435,0.7342342342342343,0.5766233766233766,0.6830071395837342,40.0,0.0011254551473022178,0.085,0.004965243296921549,28.839949748743717,792.0666666666667,55.225,133.0
5864942,8,22,143,140,2916,22313.616388888888,1.0214285714285714,0.49469964664310956,0.1306825370293642,8.333333333333334,0.04766803840877915,0.695,0.014060356652949246,160.8992462311558,1545.5166666666667,50.21,777.0
5867462,8,156,392,396,11025,22357.98277777778,0.98989898989899,0.5025380710659898,0.4931124650010042,66.66666666666667,0.0008163265306122449,0.045,0.013696145124716553,10.129145728643216,773.55,61.37,833.0
5869912,6,42,129,200,6462,22242.8125,0.645,0.60790273556231,0.29052081430799276,28.571428571428573,0.002321262766945218,0.075,0.013772825750541628,42.33726968174204,618.7166666666667,44.165,144.0
5891862,8,0,50,46,87,22172.7875,1.0869565217391304,0.4791666666666667,0.003923728579458041,3.48,0.08045977011494253,0.08045977011494253,0.3333333333333333,15469.303875968992,1211050.1333333333,40.10344827586207,36.0
5912112,4,56,96,6842,13887,22422.146666666667,0.014030985092078339,0.9861631594119342,0.6193430185988733,20.0,0.0014401958666378628,0.105,0.008353136026499603,68.18107202680066,980.7,82.445,680.0
5912372,4,22,0,699,48957,22341.003055555557,0.0,1.0,2.1913519226624794,66.66666666666667,0.004085217639969769,1.0,0.0,15.629145728643214,388.48333333333335,136.895,1625.0
5924492,5,0,0,917,6286,22210.957222222223,0.0,1.0,0.28301346660155696,8.333333333333334,0.03181673560292714,1.0,0.0,168.10108877721945,1023.0166666666667,130.005,1521.0
5927882,7,0,82,138,4746,22072.987222222222,0.5942028985507246,0.6272727272727273,0.21501394225526088,10.0,0.004214075010535188,0.1,0.00969237252423093,135.19145728643215,1370.9166666666667,35.27,141.0
5931162,9,137,1835,1376,3284,22268.754722222224,1.333575581395349,0.42852693864839614,0.14747120083562024,25.0,0.05633373934226553,0.945,0.01766138855054811,49.358626465661644,1282.9166666666667,88.38,1105.0
5937312,7,158,9524,9955,24538,22190.602777777778,0.9567051732797589,0.5110631962626419,1.105783391543242,100.0,0.0015486184693129024,0.2,0.008150623522699487,6.889112227805695,329.98333333333335,86.175,471.0
5942122,8,0,111,82,505,22072.420833333334,1.353658536585366,0.42487046632124353,0.02287923032154946,3.7037037037037037,0.04554455445544554,0.115,0.13267326732673268,409.84932998324956,3475.733333333333,79.78,910.0
5945472,10,54,156,223,2134,22127.959444444445,0.6995515695067265,0.5883905013192612,0.09643907769072546,7.6923076923076925,0.00937207122774133,0.1,0.061855670103092786,208.08090452261305,3192.85,83.565,771.0
5947912,7,32,52,37,730,22165.324166666665,1.4054054054054055,0.4157303370786517,0.03293432545858323,4.3478260869565215,0.012328767123287671,0.045,0.2232876712328767,459.18860971524293,8414.166666666666,74.665,856.0
